800.43;0.84844
800.68;0.84515
800.93;0.84416
801.17;0.84007
801.42;0.83334
801.67;0.82808
801.92;0.82843
802.17;0.83358
802.41;0.83708
802.66;0.83674
802.91;0.8344
803.16;0.83247
803.41;0.83474
803.66;0.84264
803.91;0.84936
804.16;0.85002
804.41;0.85099
804.65;0.85459
804.9;0.85423
805.15;0.84732
805.4;0.83779
805.66;0.83497
805.91;0.84122
806.16;0.84629
806.41;0.84069
806.66;0.82702
806.91;0.81789
807.16;0.8222
807.41;0.83655
807.66;0.84807
807.91;0.84811
808.17;0.84365
808.42;0.84335
808.67;0.84249
808.92;0.8413
809.18;0.84453
809.43;0.84746
809.68;0.84308
809.93;0.83603
810.19;0.8378
810.44;0.84281
810.69;0.84026
810.95;0.83542
811.2;0.83463
811.45;0.83386
811.71;0.83029
811.96;0.82966
812.22;0.83567
812.47;0.84264
812.73;0.84488
812.98;0.84161
813.24;0.83688
813.49;0.83783
813.75;0.84629
814;0.85393
814.26;0.85261
814.51;0.84443
814.77;0.8385
815.03;0.83814
815.28;0.83786
815.54;0.83434
815.8;0.82797
816.05;0.82638
816.31;0.83223
816.57;0.83831
816.82;0.83995
817.08;0.84103
817.34;0.84484
817.6;0.84322
817.85;0.83607
818.11;0.83708
818.37;0.84508
818.63;0.84548
818.89;0.83882
819.15;0.83869
819.41;0.84781
819.66;0.85636
819.92;0.8568
820.18;0.85204
820.44;0.8505
820.7;0.85314
820.96;0.85732
821.22;0.86087
821.48;0.85861
821.74;0.84967
822;0.83779
822.26;0.82844
822.52;0.83011
822.79;0.8415
823.05;0.84816
823.31;0.8466
823.57;0.84574
823.83;0.84686
824.09;0.84903
824.36;0.85019
824.62;0.84606
824.88;0.84129
825.14;0.83903
825.41;0.83669
825.67;0.83638
825.93;0.84013
826.19;0.84335
826.46;0.84268
826.72;0.84199
826.98;0.84269
827.25;0.84153
827.51;0.83854
827.78;0.83721
828.04;0.84119
828.31;0.84932
828.57;0.85922
828.84;0.86591
829.1;0.86396
829.37;0.85975
829.63;0.85804
829.9;0.85493
830.16;0.85001
830.43;0.8447
830.69;0.84467
830.96;0.85301
831.23;0.85942
831.49;0.86029
831.76;0.86082
832.03;0.8578
832.29;0.85201
832.56;0.85143
832.83;0.85461
833.1;0.85391
833.36;0.84945
833.63;0.84583
833.9;0.84549
834.17;0.85066
834.44;0.85985
834.71;0.86393
834.98;0.85912
835.24;0.85383
835.51;0.85285
835.78;0.85212
836.05;0.85038
836.32;0.85111
836.59;0.84973
836.86;0.84083
837.13;0.83322
837.4;0.83113
837.67;0.83153
837.94;0.83766
838.21;0.84766
838.49;0.8531
838.76;0.85264
839.03;0.85072
839.3;0.8505
839.57;0.85186
839.84;0.85433
840.12;0.85542
840.39;0.85182
840.66;0.84493
840.93;0.83762
841.21;0.83329
841.48;0.83542
841.75;0.84038
842.03;0.84345
842.3;0.84734
842.57;0.85091
842.85;0.848
843.12;0.84277
843.4;0.84574
843.67;0.85389
843.94;0.85778
844.22;0.85792
844.49;0.85696
844.77;0.8525
845.04;0.84598
845.32;0.84397
845.6;0.84778
845.87;0.85243
846.15;0.85466
846.42;0.85625
846.7;0.85863
846.98;0.8586
847.25;0.85531
847.53;0.85229
847.81;0.85188
848.09;0.85468
848.36;0.85648
848.64;0.85595
848.92;0.85911
849.2;0.86341
849.48;0.86141
849.75;0.85672
850.03;0.85439
850.31;0.85257
850.59;0.84924
850.87;0.84553
851.15;0.84468
851.43;0.84748
851.71;0.85257
851.99;0.85812
852.27;0.86008
852.55;0.85771
852.83;0.85366
853.11;0.85041
853.39;0.84963
853.67;0.84894
853.95;0.84611
854.23;0.84342
854.51;0.84353
854.8;0.84544
855.08;0.84621
855.36;0.84607
855.64;0.84857
855.93;0.85462
856.21;0.85981
856.49;0.86135
856.77;0.85861
857.06;0.85119
857.34;0.84467
857.62;0.8439
857.91;0.84667
858.19;0.8493
858.48;0.85112
858.76;0.85327
859.05;0.8549
859.33;0.85288
859.61;0.84914
859.9;0.84929
860.19;0.85273
860.47;0.85501
860.76;0.85567
861.04;0.85645
861.33;0.85687
861.61;0.8568
861.9;0.85818
862.19;0.85883
862.47;0.85759
862.76;0.85836
863.05;0.86133
863.34;0.86118
863.62;0.85657
863.91;0.85458
864.2;0.85746
864.49;0.85864
864.78;0.8563
865.06;0.85414
865.35;0.85562
865.64;0.85932
865.93;0.8601
866.22;0.85871
866.51;0.85829
866.8;0.85743
867.09;0.85586
867.38;0.85593
867.67;0.85766
867.96;0.85895
868.25;0.85768
868.54;0.85489
868.83;0.85473
869.12;0.85697
869.42;0.85925
869.71;0.86027
870;0.85914
870.29;0.85877
870.58;0.86213
870.88;0.86559
871.17;0.86569
871.46;0.86461
871.75;0.86233
872.05;0.85792
872.34;0.85667
872.63;0.86125
872.93;0.86483
873.22;0.86345
873.52;0.86294
873.81;0.86418
874.11;0.86051
874.4;0.85531
874.7;0.85511
874.99;0.85601
875.29;0.85745
875.58;0.864
875.88;0.87117
876.17;0.87188
876.47;0.86979
876.77;0.87051
877.06;0.87107
877.36;0.8686
877.66;0.86773
877.95;0.87016
878.25;0.87107
878.55;0.86812
878.85;0.86474
879.14;0.86526
879.44;0.86789
879.74;0.86788
880.04;0.86627
880.34;0.86739
880.64;0.87136
880.94;0.87184
881.24;0.86736
881.54;0.86499
881.84;0.86604
882.14;0.86672
882.44;0.86858
882.74;0.87405
883.04;0.87882
883.34;0.87702
883.64;0.87113
883.94;0.8687
884.24;0.86962
884.54;0.86811
884.85;0.86552
885.15;0.86805
885.45;0.87439
885.75;0.87754
886.06;0.87655
886.36;0.87427
886.66;0.87209
886.96;0.872
887.27;0.8744
887.57;0.87705
887.88;0.87837
888.18;0.87754
888.48;0.87616
888.79;0.87644
889.09;0.87784
889.4;0.8795
889.7;0.88123
890.01;0.88213
890.32;0.88161
890.62;0.881
