800.43;2.0922
800.68;2.0065
800.93;1.9363
801.17;2.0335
801.42;2.0978
801.67;2.0308
801.92;2.0494
802.17;2.1349
802.41;2.2065
802.66;2.0619
802.91;1.9318
803.16;1.8227
803.41;1.8316
803.66;1.9354
803.91;2.0596
804.16;2.0063
804.41;2.0028
804.65;2.0984
804.9;1.9719
805.15;1.8829
805.4;1.9614
805.66;2.0405
805.91;2.0474
806.16;2.0478
806.41;2.0684
806.66;2.014
806.91;1.8907
807.16;1.8563
807.41;1.8868
807.66;1.9679
807.91;2.0965
808.17;2.1539
808.42;2.1169
808.67;2.1072
808.92;2.2207
809.18;2.0579
809.43;2.0234
809.68;2.0768
809.93;2.1004
810.19;2.1505
810.44;2.0593
810.69;2.0585
810.95;2.0356
811.2;1.9991
811.45;2.0571
811.71;2.1213
811.96;2.0425
812.22;2.0011
812.47;2.0738
812.73;2.2902
812.98;2.2079
813.24;2.1114
813.49;2.1336
813.75;1.9974
814;2.1613
814.26;2.159
814.51;2.1408
814.77;2.2578
815.03;2.1579
815.28;2.1134
815.54;2.1131
815.8;2.0497
816.05;2.0575
816.31;2.0639
816.57;2.1062
816.82;2.205
817.08;2.2338
817.34;2.18
817.6;2.1965
817.85;2.2853
818.11;2.2229
818.37;2.1958
818.63;2.1787
818.89;2.1976
819.15;2.1636
819.41;2.1649
819.66;2.2491
819.92;2.2722
820.18;2.2089
820.44;2.2487
820.7;2.1642
820.96;2.0612
821.22;2.0305
821.48;2.1037
821.74;2.1233
822;2.0203
822.26;1.9846
822.52;1.9723
822.79;2.051
823.05;2.0697
823.31;2.0604
823.57;2.1029
823.83;2.1394
824.09;2.0943
824.36;2.1073
824.62;2.1303
824.88;2.1098
825.14;2.0692
825.41;2.0827
825.67;2.2501
825.93;2.3401
826.19;2.3561
826.46;2.1875
826.72;2.183
826.98;2.2133
827.25;2.2621
827.51;2.1506
827.78;2.1307
828.04;2.0991
828.31;2.1465
828.57;2.2504
828.84;2.3278
829.1;2.2159
829.37;2.1601
829.63;2.1729
829.9;2.1294
830.16;2.1338
830.43;2.1076
830.69;2.074
830.96;2.1546
831.23;2.1322
831.49;2.2945
831.76;2.2222
832.03;2.1731
832.29;2.2537
832.56;2.2512
832.83;2.2124
833.1;2.2078
833.36;2.1824
833.63;2.0951
833.9;2.1243
834.17;2.2141
834.44;2.3723
834.71;2.2735
